id,area_name,subarea_name,group1,group1_note,group2,group2_note,group3,group3_note,group4,group4_note,group5,group5_note,total_posting
4638,八王子市,八王子市横川町,164,,185,,77,,111,,294,,831
4639,八王子市,八王子市下恩方町,151,,1,,282,,266,,103,,803
4640,八王子市,八王子市下柚木2丁目,204,,45,,43,,26,,79,,397
4641,八王子市,八王子市下柚木3丁目,164,,81,,299,,278,,263,,1085
4642,八王子市,八王子市下柚木,274,,262,,26,,226,,61,,849
4643,八王子市,八王子市加住町1丁目,21,,191,,287,,207,,157,,863
4644,八王子市,八王子市加住町2丁目,175,,132,,24,,89,,187,,607
4645,八王子市,八王子市加住町,106,,85,,80,,262,,158,,691
4646,八王子市,八王子市叶谷町,176,,115,,158,,211,,167,,827
4647,八王子市,八王子市館町,7,,296,,91,,172,,235,,801
4648,八王子市,八王子市丸山町,128,,94,,0,,116,,149,,487
4649,八王子市,八王子市久保山町1丁目,57,,292,,170,,17,,268,,804
4650,八王子市,八王子市久保山町2丁目,251,,283,,23,,263,,77,,897
4651,八王子市,八王子市久保山町,71,,4,,135,,190,,158,,558
4652,八王子市,八王子市宮下町,43,,253,,20,,55,,221,,592
4653,八王子市,八王子市狭間町,226,,139,,29,,250,,257,,901
4654,八王子市,八王子市暁町1丁目,49,,230,,98,,112,,273,,762
4655,八王子市,八王子市暁町2丁目,185,,5,,234,,227,,98,,749
4656,八王子市,八王子市暁町3丁目,269,,1,,141,,74,,140,,625
4657,八王子市,八王子市暁町,156,,28,,175,,4,,26,,389
4658,八王子市,八王子市犬目町,26,,224,,297,,63,,103,,713
4659,八王子市,八王子市絹ケ丘1丁目,25,,92,,283,,255,,272,,927
4660,八王子市,八王子市絹ケ丘2丁目,54,,79,,161,,0,,206,,500
4661,八王子市,八王子市絹ケ丘3丁目,178,,29,,298,,90,,156,,751
4662,八王子市,八王子市絹ケ丘,168,,60,,299,,93,,163,,783
4663,八王子市,八王子市元横山町1丁目,145,,88,,270,,67,,200,,770
4664,八王子市,八王子市元横山町2丁目,288,,209,,203,,193,,180,,1073
4665,八王子市,八王子市元横山町3丁目,169,,37,,160,,218,,124,,708
4666,八王子市,八王子市元横山町,226,,82,,55,,192,,38,,593
4667,八王子市,八王子市元八王子町1丁目,144,,192,,48,,171,,56,,611
4668,八王子市,八王子市元八王子町2丁目,218,,287,,204,,203,,162,,1074
4669,八王子市,八王子市元八王子町3丁目,80,,136,,72,,101,,296,,685
4670,八王子市,八王子市元八王子町,10,,216,,106,,166,,175,,673
4671,八王子市,八王子市元本郷町1丁目,265,,94,,21,,210,,128,,718
4672,八王子市,八王子市元本郷町2丁目,260,,238,,260,,142,,281,,1181
4673,八王子市,八王子市元本郷町3丁目,99,,160,,25,,215,,139,,638
4674,八王子市,八王子市元本郷町4丁目,121,,71,,70,,139,,61,,462
4675,八王子市,八王子市元本郷町,213,,213,,244,,288,,79,,1037
4676,八王子市,八王子市戸吹町,104,,112,,39,,52,,56,,363
4677,八王子市,八王子市高月町,129,,147,,295,,83,,175,,829
4678,八王子市,八王子市高倉町,117,,205,,229,,260,,261,,1072
4679,八王子市,八王子市高尾町,241,,78,,73,,288,,102,,782
4680,八王子市,八王子市左入町,199,,240,,151,,113,,120,,823
4681,八王子市,八王子市三崎町,61,,32,,206,,226,,93,,618
4682,八王子市,八王子市山田町,98,,145,,77,,149,,58,,527
4683,八王子市,八王子市散田町1丁目,199,,96,,186,,20,,13,,514
4684,八王子市,八王子市散田町2丁目,119,,83,,264,,184,,281,,931
4685,八王子市,八王子市散田町3丁目,4,,233,,294,,168,,258,,957
4686,八王子市,八王子市散田町4丁目,86,,106,,195,,231,,110,,728
4687,八王子市,八王子市散田町5丁目,234,,102,,191,,278,,287,,1092
4688,八王子市,八王子市散田町,14,,6,,236,,71,,135,,462
4689,八王子市,八王子市四谷町,194,,250,,111,,129,,281,,965
4690,八王子市,八王子市子安町1丁目,114,,247,,169,,9,,251,,790
4691,八王子市,八王子市子安町2丁目,191,,276,,99,,34,,294,,894
4692,八王子市,八王子市子安町3丁目,249,,220,,197,,123,,153,,942
4693,八王子市,八王子市子安町4丁目,149,,273,,296,,265,,120,,1103
4694,八王子市,八王子市子安町,29,,180,,67,,8,,122,,406
4695,八王子市,八王子市寺町,84,,167,,250,,291,,299,,1091
4696,八王子市,八王子市寺田町,8,,172,,225,,56,,82,,543
4697,八王子市,八王子市鹿島,206,,211,,21,,300,,162,,900
4698,八王子市,八王子市七国1丁目,107,,202,,119,,287,,241,,956
4699,八王子市,八王子市七国2丁目,73,,152,,8,,132,,204,,569
4700,八王子市,八王子市七国3丁目,21,,270,,45,,84,,217,,637
4701,八王子市,八王子市七国4丁目,14,,285,,65,,33,,142,,539
4702,八王子市,八王子市七国5丁目,109,,37,,69,,292,,156,,663
4703,八王子市,八王子市七国6丁目,119,,154,,237,,274,,280,,1064
4704,八王子市,八王子市七国,281,,222,,137,,264,,231,,1135
4705,八王子市,八王子市初沢町,290,,74,,41,,8,,53,,466
4706,八王子市,八王子市小宮町,26,,30,,227,,128,,22,,433
4707,八王子市,八王子市小津町,103,,237,,165,,229,,85,,819
4708,八王子市,八王子市小比企町,195,,234,,181,,39,,68,,717
4709,八王子市,八王子市小門町,144,,220,,181,,191,,38,,774
4710,八王子市,八王子市松が谷,25,,4,,280,,77,,274,,660
4711,八王子市,八王子市松木,217,,35,,187,,161,,100,,700
4712,八王子市,八王子市上壱分方町,201,,295,,2,,82,,5,,585
4713,八王子市,八王子市上恩方町,102,,192,,265,,211,,157,,927
4714,八王子市,八王子市上川町,179,,28,,194,,275,,32,,708
4715,八王子市,八王子市上野町,283,,147,,267,,196,,107,,1000
4716,八王子市,八王子市上柚木2丁目,177,,101,,209,,26,,42,,555
4717,八王子市,八王子市上柚木3丁目,14,,26,,276,,38,,185,,539
4718,八王子市,八王子市上柚木,137,,160,,223,,268,,265,,1053
4719,八王子市,八王子市城山手1丁目,196,,104,,49,,161,,12,,522
4720,八王子市,八王子市城山手2丁目,85,,21,,87,,103,,6,,302
4721,八王子市,八王子市城山手,84,,183,,93,,245,,228,,833
4722,八王子市,八王子市新町,18,,56,,72,,147,,36,,329
4723,八王子市,八王子市諏訪町,148,,37,,231,,94,,101,,611
4724,八王子市,八王子市清川町,229,,193,,231,,74,,128,,855
4725,八王子市,八王子市西寺方町,176,,89,,294,,258,,92,,909
4726,八王子市,八王子市西浅川町,229,,119,,39,,187,,214,,788
4727,八王子市,八王子市西片倉1丁目,162,,120,,206,,64,,88,,640
4728,八王子市,八王子市西片倉2丁目,69,,69,,231,,88,,250,,707
4729,八王子市,八王子市西片倉3丁目,178,,180,,131,,235,,245,,969
4730,八王子市,八王子市西片倉,126,,233,,233,,199,,77,,868
4731,八王子市,八王子市石川町,23,,220,,264,,19,,288,,814
4732,八王子市,八王子市千人町1丁目,201,,294,,226,,273,,105,,1099
4733,八王子市,八王子市千人町2丁目,155,,111,,132,,14,,117,,529
4734,八王子市,八王子市千人町3丁目,145,,7,,227,,18,,234,,631
4735,八王子市,八王子市千人町4丁目,114,,281,,91,,128,,79,,693
4736,八王子市,八王子市千人町,263,,66,,216,,90,,128,,763
4737,八王子市,八王子市川口町,64,,254,,228,,76,,152,,774
4738,八王子市,八王子市川町,250,,208,,56,,55,,135,,704
4739,八王子市,八王子市泉町,102,,93,,122,,48,,28,,393
4740,八王子市,八王子市打越町,126,,1,,121,,95,,128,,471
4741,八王子市,八王子市台町1丁目,192,,280,,283,,281,,33,,1069
4742,八王子市,八王子市台町2丁目,286,,132,,281,,39,,294,,1032
4743,八王子市,八王子市台町3丁目,299,,61,,267,,144,,212,,983
4744,八王子市,八王子市台町4丁目,42,,218,,201,,256,,266,,983
4745,八王子市,八王子市台町,11,,101,,241,,37,,83,,473
4746,八王子市,八王子市大横町,107,,288,,243,,175,,61,,874
4747,八王子市,八王子市大楽寺町,59,,285,,257,,240,,279,,1120
4748,八王子市,八王子市大船町,241,,140,,211,,63,,171,,826
4749,八王子市,八王子市大谷町,262,,238,,182,,146,,91,,919
4750,八王子市,八王子市大塚,4,,252,,279,,193,,212,,940
4751,八王子市,八王子市大和田町1丁目,262,,79,,169,,17,,196,,723
4752,八王子市,八王子市大和田町2丁目,106,,159,,300,,41,,241,,847
4753,八王子市,八王子市大和田町3丁目,38,,256,,268,,299,,180,,1041
4754,八王子市,八王子市大和田町4丁目,173,,220,,181,,104,,198,,876
4755,八王子市,八王子市大和田町5丁目,207,,283,,90,,152,,139,,871
4756,八王子市,八王子市大和田町6丁目,224,,21,,137,,216,,143,,741
4757,八王子市,八王子市大和田町7丁目,74,,164,,39,,291,,133,,701
4758,八王子市,八王子市大和田町,160,,13,,188,,53,,285,,699
4759,八王子市,八王子市滝山町1丁目,39,,185,,31,,111,,99,,465
4760,八王子市,八王子市滝山町2丁目,200,,88,,282,,42,,276,,888
4761,八王子市,八王子市滝山町,209,,143,,138,,136,,68,,694
4762,八王子市,八王子市谷野町,299,,256,,243,,15,,195,,1008
4763,八王子市,八王子市丹木町1丁目,142,,112,,164,,55,,221,,694
4764,八王子市,八王子市丹木町2丁目,180,,125,,165,,115,,122,,707
4765,八王子市,八王子市丹木町3丁目,256,,213,,4,,241,,153,,867
4766,八王子市,八王子市丹木町,228,,84,,176,,166,,76,,730
4767,八王子市,八王子市中山,89,,271,,234,,15,,235,,844
4768,八王子市,八王子市中町,189,,293,,129,,101,,125,,837
4769,八王子市,八王子市中野山王1丁目,212,,101,,177,,202,,264,,956
4770,八王子市,八王子市中野山王2丁目,129,,166,,280,,253,,189,,1017
4771,八王子市,八王子市中野山王3丁目,260,,272,,267,,167,,72,,1038
4772,八王子市,八王子市中野山王,290,,59,,105,,98,,259,,811
4773,八王子市,八王子市中野上町1丁目,174,,80,,181,,115,,117,,667
4774,八王子市,八王子市中野上町2丁目,253,,10,,178,,154,,199,,794
4775,八王子市,八王子市中野上町3丁目,248,,167,,145,,175,,248,,983
4776,八王子市,八王子市中野上町4丁目,235,,41,,165,,52,,130,,623
4777,八王子市,八王子市中野上町5丁目,10,,141,,186,,61,,10,,408
4778,八王子市,八王子市中野上町,236,,60,,131,,4,,187,,618
4779,八王子市,八王子市中野町,119,,242,,113,,242,,128,,844
4780,八王子市,八王子市長沼町,20,,9,,51,,265,,269,,614
4781,八王子市,八王子市長房町,235,,199,,16,,252,,178,,880
4782,八王子市,八王子市追分町,7,,289,,37,,136,,239,,708
4783,八王子市,八王子市天神町,165,,154,,65,,60,,108,,552
4784,八王子市,八王子市田町,104,,220,,160,,218,,189,,891
4785,八王子市,八王子市東浅川町,150,,7,,294,,300,,267,,1018
4786,八王子市,八王子市東中野,266,,51,,200,,208,,190,,915
4787,八王子市,八王子市東町,81,,133,,250,,169,,101,,734
4788,八王子市,八王子市楢原町,256,,184,,259,,55,,294,,1048
4789,八王子市,八王子市南新町,77,,170,,114,,268,,151,,780
4790,八王子市,八王子市南浅川町,97,,11,,115,,96,,219,,538
4791,八王子市,八王子市南大沢1丁目,161,,116,,65,,170,,39,,551
4792,八王子市,八王子市南大沢2丁目,111,,26,,160,,55,,285,,637
4793,八王子市,八王子市南大沢3丁目,58,,67,,180,,289,,215,,809
4794,八王子市,八王子市南大沢4丁目,65,,49,,219,,230,,49,,612
4795,八王子市,八王子市南大沢5丁目,79,,242,,296,,198,,196,,1011
4796,八王子市,八王子市南大沢,100,,27,,270,,168,,216,,781
4797,八王子市,八王子市南町,51,,294,,43,,84,,144,,616
4798,八王子市,八王子市南陽台1丁目,206,,140,,254,,1,,121,,722
4799,八王子市,八王子市南陽台2丁目,299,,215,,98,,218,,146,,976
4800,八王子市,八王子市南陽台3丁目,279,,61,,201,,35,,263,,839
4801,八王子市,八王子市南陽台,289,,243,,168,,195,,37,,932
4802,八王子市,八王子市弐分方町,256,,188,,136,,190,,227,,997
4803,八王子市,八王子市廿里町,271,,206,,157,,59,,235,,928
4804,八王子市,八王子市日吉町,259,,242,,160,,204,,248,,1113
4805,八王子市,八王子市梅坪町,240,,143,,153,,124,,138,,798
4806,八王子市,八王子市八日町,286,,13,,122,,246,,169,,836
4807,八王子市,八王子市八幡町,60,,49,,115,,14,,219,,457
4808,八王子市,八王子市八木町,66,,170,,4,,186,,246,,672
4809,八王子市,八王子市尾崎町,281,,260,,245,,267,,297,,1350
4810,八王子市,八王子市美山町,254,,11,,194,,123,,204,,786
4811,八王子市,八王子市富士見町,280,,206,,262,,269,,228,,1245
4812,八王子市,八王子市兵衛1丁目,95,,252,,274,,246,,34,,901
4813,八王子市,八王子市兵衛2丁目,58,,206,,210,,66,,286,,826
4814,八王子市,八王子市兵衛,44,,286,,192,,288,,172,,982
4815,八王子市,八王子市平岡町,193,,247,,228,,71,,23,,762
4816,八王子市,八王子市平町,202,,19,,174,,242,,135,,772
4817,八王子市,八王子市並木町,134,,82,,53,,122,,7,,398
4818,八王子市,八王子市別所1丁目,251,,80,,63,,186,,76,,656
4819,八王子市,八王子市別所2丁目,143,,47,,5,,236,,8,,439
4820,八王子市,八王子市別所,134,,2,,51,,222,,139,,548
4821,八王子市,八王子市片倉町,64,,90,,21,,112,,161,,448
4822,八王子市,八王子市北野台1丁目,263,,59,,219,,289,,190,,1020
4823,八王子市,八王子市北野台2丁目,235,,288,,86,,172,,108,,889
4824,八王子市,八王子市北野台3丁目,108,,244,,125,,83,,32,,592
4825,八王子市,八王子市北野台4丁目,241,,53,,262,,225,,90,,871
4826,八王子市,八王子市北野台5丁目,224,,74,,269,,162,,113,,842
4827,八王子市,八王子市北野台,110,,202,,217,,197,,130,,856
4828,八王子市,八王子市北野町,246,,63,,290,,289,,298,,1186
4829,八王子市,八王子市堀之内2丁目,144,,53,,98,,102,,71,,468
4830,八王子市,八王子市堀之内3丁目,254,,62,,15,,177,,40,,548
4831,八王子市,八王子市堀之内,61,,264,,59,,287,,288,,959
4832,八王子市,八王子市本郷町,125,,243,,120,,143,,182,,813
4833,八王子市,八王子市本町,199,,53,,106,,37,,50,,445
4834,八王子市,八王子市万町,220,,187,,224,,226,,73,,930
4835,八王子市,八王子市明神町1丁目,161,,226,,262,,268,,4,,921
4836,八王子市,八王子市明神町2丁目,25,,97,,274,,152,,269,,817
4837,八王子市,八王子市明神町3丁目,49,,113,,198,,279,,135,,774
4838,八王子市,八王子市明神町4丁目,256,,73,,163,,207,,73,,772
4839,八王子市,八王子市明神町,296,,230,,261,,146,,185,,1118
4840,八王子市,八王子市鑓水2丁目,54,,266,,109,,29,,15,,473
4841,八王子市,八王子市鑓水,10,,63,,71,,273,,101,,518
4842,八王子市,八王子市裏高尾町,244,,61,,142,,165,,109,,721
4843,八王子市,八王子市緑町,143,,246,,267,,159,,102,,917
4844,八王子市,八王子市椚田町,175,,294,,273,,99,,211,,1052
4845,八丈町,八丈町樫立,232,,53,,218,,89,,63,,655
4846,八丈町,八丈町三根,211,,196,,73,,269,,292,,1041
4847,八丈町,八丈町大賀郷,177,,179,,131,,178,,33,,698
4848,八丈町,八丈町中之郷,85,,90,,174,,290,,148,,787
4849,八丈町,八丈町末吉,43,,87,,134,,284,,59,,607
4850,板橋区,板橋区稲荷台,236,,98,,112,,55,,92,,593
4851,板橋区,板橋区栄町,39,,209,,116,,223,,164,,751
4852,板橋区,板橋区加賀1丁目,138,,299,,100,,14,,266,,817
4853,板橋区,板橋区加賀2丁目,66,,115,,256,,180,,14,,631
4854,板橋区,板橋区加賀,272,,53,,220,,76,,82,,703
4855,板橋区,板橋区宮本町,190,,169,,186,,275,,286,,1106
4856,板橋区,板橋区熊野町,275,,272,,237,,8,,169,,961
4857,板橋区,板橋区向原1丁目,203,,160,,8,,273,,146,,790
4858,板橋区,板橋区向原2丁目,132,,135,,143,,66,,260,,736
4859,板橋区,板橋区向原3丁目,221,,33,,160,,20,,96,,530
4860,板橋区,板橋区向原,235,,75,,161,,206,,16,,693
4861,板橋区,板橋区幸町,279,,152,,247,,218,,207,,1103
4862,板橋区,板橋区高島平1丁目,38,,227,,91,,46,,289,,691
4863,板橋区,板橋区高島平2丁目,87,,179,,83,,158,,168,,675
4864,板橋区,板橋区高島平3丁目,295,,250,,84,,119,,112,,860
4865,板橋区,板橋区高島平4丁目,44,,58,,50,,98,,294,,544
4866,板橋区,板橋区高島平5丁目,35,,186,,14,,127,,138,,500
4867,板橋区,板橋区高島平6丁目,148,,289,,232,,2,,130,,801
4868,板橋区,板橋区高島平7丁目,117,,82,,51,,160,,75,,485
4869,板橋区,板橋区高島平8丁目,220,,195,,41,,242,,101,,799
4870,板橋区,板橋区高島平9丁目,227,,178,,24,,31,,137,,597
4871,板橋区,板橋区高島平,61,,267,,168,,57,,183,,736
4872,板橋区,板橋区坂下1丁目,267,,10,,213,,170,,99,,759
4873,板橋区,板橋区坂下2丁目,124,,192,,116,,18,,240,,690
4874,板橋区,板橋区坂下3丁目,31,,185,,202,,277,,20,,715
4875,板橋区,板橋区坂下,22,,105,,276,,284,,189,,876
4876,板橋区,板橋区桜川1丁目,133,,258,,76,,102,,293,,862
4877,板橋区,板橋区桜川2丁目,233,,31,,191,,132,,100,,687
4878,板橋区,板橋区桜川3丁目,2,,126,,141,,83,,207,,559
4879,板橋区,板橋区桜川,55,,156,,208,,196,,142,,757
4880,板橋区,板橋区三園1丁目,48,,54,,203,,71,,207,,583
4881,板橋区,板橋区三園2丁目,165,,133,,287,,101,,141,,827
4882,板橋区,板橋区三園,139,,273,,146,,183,,295,,1036
4883,板橋区,板橋区四葉1丁目,90,,200,,213,,123,,280,,906
4884,板橋区,板橋区四葉2丁目,267,,133,,14,,134,,14,,562
4885,板橋区,板橋区四葉,235,,14,,247,,248,,111,,855
4886,板橋区,板橋区志村1丁目,150,,63,,181,,252,,194,,840
4887,板橋区,板橋区志村2丁目,7,,178,,217,,83,,290,,775
4888,板橋区,板橋区志村3丁目,38,,220,,64,,125,,285,,732
4889,板橋区,板橋区志村,192,,13,,291,,175,,269,,940
4890,板橋区,板橋区若木1丁目,87,,218,,96,,11,,28,,440
4891,板橋区,板橋区若木2丁目,176,,55,,114,,53,,209,,607
4892,板橋区,板橋区若木3丁目,96,,37,,16,,167,,114,,430
4893,板橋区,板橋区若木,88,,257,,103,,78,,190,,716
4894,板橋区,板橋区舟渡1丁目,55,,239,,211,,146,,120,,771
4895,板橋区,板橋区舟渡2丁目,75,,148,,236,,140,,256,,855
4896,板橋区,板橋区舟渡3丁目,111,,53,,222,,203,,130,,719
4897,板橋区,板橋区舟渡4丁目,60,,206,,203,,223,,240,,932
4898,板橋区,板橋区舟渡,136,,271,,242,,64,,198,,911
4899,板橋区,板橋区小豆沢1丁目,276,,284,,251,,213,,289,,1313
4900,板橋区,板橋区小豆沢2丁目,288,,138,,247,,84,,75,,832
4901,板橋区,板橋区小豆沢3丁目,229,,262,,120,,195,,139,,945
4902,板橋区,板橋区小豆沢4丁目,12,,32,,152,,219,,179,,594
4903,板橋区,板橋区小豆沢,188,,43,,212,,196,,227,,866
4904,板橋区,板橋区小茂根1丁目,223,,230,,37,,228,,197,,915
4905,板橋区,板橋区小茂根2丁目,74,,156,,297,,227,,111,,865
4906,板橋区,板橋区小茂根3丁目,98,,83,,219,,29,,181,,610
4907,板橋区,板橋区小茂根4丁目,145,,281,,135,,288,,277,,1126
4908,板橋区,板橋区小茂根5丁目,214,,153,,93,,201,,222,,883
4909,板橋区,板橋区小茂根,203,,209,,26,,8,,147,,593
4910,板橋区,板橋区上板橋1丁目,292,,12,,49,,242,,218,,813
4911,板橋区,板橋区上板橋2丁目,209,,125,,6,,262,,135,,737
4912,板橋区,板橋区上板橋3丁目,11,,77,,275,,276,,98,,737
4913,板橋区,板橋区上板橋,82,,44,,59,,115,,32,,332
4914,板橋区,板橋区常盤台1丁目,28,,242,,47,,212,,267,,796
4915,板橋区,板橋区常盤台2丁目,64,,238,,189,,153,,181,,825
4916,板橋区,板橋区常盤台3丁目,168,,217,,293,,78,,96,,852
4917,板橋区,板橋区常盤台4丁目,1,,87,,275,,75,,82,,520
4918,板橋区,板橋区常盤台,233,,38,,86,,92,,217,,666
4919,板橋区,板橋区新河岸1丁目,228,,9,,216,,45,,222,,720
4920,板橋区,板橋区新河岸2丁目,204,,136,,259,,203,,28,,830
4921,板橋区,板橋区新河岸3丁目,188,,292,,126,,189,,46,,841
4922,板橋区,板橋区新河岸,179,,203,,33,,24,,157,,596
4923,板橋区,板橋区成増1丁目,261,,177,,186,,176,,5,,805
4924,板橋区,板橋区成増2丁目,213,,188,,270,,153,,249,,1073
4925,板橋区,板橋区成増3丁目,212,,151,,3,,82,,277,,725
4926,板橋区,板橋区成増4丁目,43,,157,,12,,261,,189,,662
4927,板橋区,板橋区成増5丁目,294,,186,,77,,67,,89,,713
4928,板橋区,板橋区成増,13,,169,,88,,259,,101,,630
4929,板橋区,板橋区清水町,17,,19,,83,,99,,172,,390
4930,板橋区,板橋区西台1丁目,250,,24,,262,,184,,47,,767
4931,板橋区,板橋区西台2丁目,121,,113,,62,,129,,122,,547
4932,板橋区,板橋区西台3丁目,81,,139,,169,,161,,78,,628
4933,板橋区,板橋区西台4丁目,16,,241,,233,,234,,70,,794
4934,板橋区,板橋区西台,10,,300,,134,,155,,122,,721
4935,板橋区,板橋区赤塚1丁目,171,,238,,213,,97,,79,,798
4936,板橋区,板橋区赤塚2丁目,68,,207,,1,,54,,203,,533
4937,板橋区,板橋区赤塚3丁目,121,,160,,226,,231,,106,,844
4938,板橋区,板橋区赤塚4丁目,177,,136,,41,,118,,126,,598
4939,板橋区,板橋区赤塚5丁目,232,,168,,90,,1,,111,,602
4940,板橋区,板橋区赤塚6丁目,119,,46,,35,,163,,50,,413
4941,板橋区,板橋区赤塚7丁目,4,,83,,294,,7,,99,,487
4942,板橋区,板橋区赤塚8丁目,282,,286,,88,,162,,45,,863
4943,板橋区,板橋区赤塚,77,,109,,16,,22,,126,,350
4944,板橋区,板橋区赤塚新町1丁目,110,,294,,205,,185,,294,,1088
4945,板橋区,板橋区赤塚新町2丁目,222,,151,,103,,97,,50,,623
4946,板橋区,板橋区赤塚新町3丁目,230,,84,,183,,177,,123,,797
4947,板橋区,板橋区赤塚新町,122,,97,,161,,37,,284,,701
4948,板橋区,板橋区泉町,42,,90,,72,,123,,172,,499
4949,板橋区,板橋区前野町1丁目,1,,78,,165,,42,,245,,531
4950,板橋区,板橋区前野町2丁目,234,,185,,104,,282,,80,,885
4951,板橋区,板橋区前野町3丁目,131,,32,,297,,214,,72,,746
4952,板橋区,板橋区前野町4丁目,269,,57,,8,,120,,299,,753
4953,板橋区,板橋区前野町5丁目,118,,75,,259,,155,,17,,624
4954,板橋区,板橋区前野町6丁目,119,,251,,236,,26,,294,,926
4955,板橋区,板橋区前野町,296,,188,,124,,120,,287,,1015
4956,板橋区,板橋区双葉町,145,,31,,281,,80,,199,,736
4957,板橋区,板橋区相生町,195,,29,,171,,92,,271,,758
4958,板橋区,板橋区大原町,171,,291,,220,,259,,111,,1052
4959,板橋区,板橋区大山金井町,224,,203,,229,,45,,59,,760
4960,板橋区,板橋区大山西町,81,,224,,38,,132,,290,,765
4961,板橋区,板橋区大山町,201,,25,,172,,0,,197,,595
4962,板橋区,板橋区大山東町,145,,132,,297,,256,,233,,1063
4963,板橋区,板橋区大谷口1丁目,83,,146,,167,,187,,58,,641
4964,板橋区,板橋区大谷口2丁目,72,,111,,259,,15,,211,,668
4965,板橋区,板橋区大谷口,138,,272,,71,,152,,41,,674
4966,板橋区,板橋区大谷口上町,10,,15,,204,,171,,287,,687
4967,板橋区,板橋区大谷口北町,290,,157,,274,,194,,8,,923
4968,板橋区,板橋区大門,23,,161,,219,,107,,240,,750
4969,板橋区,板橋区大和町,79,,296,,140,,92,,187,,794
4970,板橋区,板橋区中丸町,11,,26,,277,,217,,36,,567
4971,板橋区,板橋区中台1丁目,50,,188,,48,,135,,81,,502
4972,板橋区,板橋区中台2丁目,265,,300,,17,,115,,280,,977
4973,板橋区,板橋区中台3丁目,155,,112,,228,,234,,168,,897
4974,板橋区,板橋区中台,225,,202,,3,,243,,40,,713
4975,板橋区,板橋区中板橋,142,,14,,274,,17,,271,,718
4976,板橋区,板橋区仲宿,172,,7,,121,,163,,197,,660
4977,板橋区,板橋区仲町,171,,46,,259,,125,,91,,692
4978,板橋区,板橋区東坂下1丁目,10,,161,,80,,188,,64,,503
4979,板橋区,板橋区東坂下2丁目,39,,199,,211,,168,,48,,665
4980,板橋区,板橋区東坂下,118,,190,,40,,68,,112,,528
4981,板橋区,板橋区東山町,173,,281,,152,,64,,137,,807
4982,板橋区,板橋区東新町1丁目,186,,217,,22,,204,,285,,914
4983,板橋区,板橋区東新町2丁目,195,,71,,27,,293,,215,,801
4984,板橋区,板橋区東新町,9,,127,,264,,275,,15,,690
4985,板橋区,板橋区徳丸1丁目,137,,283,,209,,150,,280,,1059
4986,板橋区,板橋区徳丸2丁目,49,,64,,46,,133,,79,,371
4987,板橋区,板橋区徳丸3丁目,228,,113,,132,,188,,245,,906
4988,板橋区,板橋区徳丸4丁目,222,,117,,90,,62,,245,,736
4989,板橋区,板橋区徳丸5丁目,53,,262,,251,,12,,22,,600
4990,板橋区,板橋区徳丸6丁目,205,,172,,296,,106,,16,,795
4991,板橋区,板橋区徳丸7丁目,290,,146,,111,,57,,263,,867
4992,板橋区,板橋区徳丸8丁目,145,,295,,272,,77,,246,,1035
4993,板橋区,板橋区徳丸,70,,247,,32,,99,,236,,684
4994,板橋区,板橋区南常盤台1丁目,157,,159,,144,,293,,150,,903
4995,板橋区,板橋区南常盤台2丁目,40,,247,,103,,218,,99,,707
4996,板橋区,板橋区南常盤台,181,,234,,250,,156,,121,,942
4997,板橋区,板橋区南町,211,,42,,124,,182,,287,,846
4998,板橋区,板橋区板橋1丁目,172,,80,,106,,68,,252,,678
4999,板橋区,板橋区板橋2丁目,203,,154,,189,,90,,106,,742
5000,板橋区,板橋区板橋3丁目,209,,208,,155,,97,,159,,828
5001,板橋区,板橋区板橋4丁目,238,,111,,75,,80,,37,,541
5002,板橋区,板橋区板橋,206,,136,,124,,224,,56,,746
5003,板橋区,板橋区氷川町,44,,83,,127,,36,,179,,469
5004,板橋区,板橋区富士見町,115,,89,,236,,248,,179,,867
5005,板橋区,板橋区本町,135,,13,,8,,28,,214,,398
5006,板橋区,板橋区弥生町,32,,152,,284,,111,,65,,644
5007,板橋区,板橋区蓮根1丁目,94,,116,,238,,119,,266,,833
5008,板橋区,板橋区蓮根2丁目,150,,269,,151,,29,,67,,666
5009,板橋区,板橋区蓮根3丁目,64,,129,,112,,240,,260,,805
5010,板橋区,板橋区蓮根,246,,134,,180,,185,,28,,773
5011,板橋区,板橋区蓮沼町,5,,80,,192,,139,,110,,526
5012,品川区,品川区荏原1丁目,205,,83,,31,,169,,132,,620
5013,品川区,品川区荏原2丁目,39,,6,,25,,75,,128,,273
5014,品川区,品川区荏原3丁目,266,,185,,260,,107,,197,,1015
5015,品川区,品川区荏原4丁目,125,,53,,274,,50,,163,,665
5016,品川区,品川区荏原5丁目,241,,188,,142,,271,,158,,1000
5017,品川区,品川区荏原6丁目,96,,277,,198,,2,,88,,661
5018,品川区,品川区荏原7丁目,215,,27,,247,,129,,11,,629
5019,品川区,品川区荏原,196,,55,,245,,260,,54,,810
5020,品川区,品川区旗の台1丁目,221,,296,,134,,161,,116,,928
5021,品川区,品川区旗の台2丁目,125,,35,,116,,144,,7,,427
5022,品川区,品川区旗の台3丁目,244,,297,,71,,251,,63,,926
5023,品川区,品川区旗の台4丁目,56,,230,,260,,250,,36,,832
5024,品川区,品川区旗の台5丁目,265,,219,,254,,61,,164,,963
5025,品川区,品川区旗の台6丁目,284,,283,,107,,159,,78,,911
5026,品川区,品川区旗の台,280,,11,,66,,46,,128,,531
